iterID,x1,x2,x3,x4,x5,x6,f1,f2,Expected_f1,Uncertainty_f1,Acquisition_f1,Expected_f2,Uncertainty_f2,Acquisition_f2,Hypervolume_indicator
0,25.0,50.0,45000.0,15011.25,33.0,50.0,-60011.25,9939.748291632313,0.0,0.0,0.0,0.0,0.0,0.0,4224277967.8336806
0,12.5,0.0,30000.0,45033.75,24.75,100.0,-75033.75,33446.429059708054,0.0,0.0,0.0,0.0,0.0,0.0,4224277967.8336806
0,0.0,12.5,15000.0,60045.0,0.0,0.0,-75045.0,61330.76199274768,0.0,0.0,0.0,0.0,0.0,0.0,4224277967.8336806
0,50.0,37.5,60000.0,30022.5,8.25,75.0,-90022.5,23337.043075254365,0.0,0.0,0.0,0.0,0.0,0.0,4224277967.8336806
0,37.5,25.0,0.0,0.0,16.5,25.0,0.0,-2898.0867804778004,0.0,0.0,0.0,0.0,0.0,0.0,4224277967.8336806
1,30.42421003464823,0.0,60000.0,42.35422648563977,10.552644688709302,100.0,-60042.35422648562,4983.479940791672,-60800.18534452712,0.28867891922246397,-0.024707196120994368,-6726.944662848313,0.3756922649351608,-1.449812750062887,5215213599.954519
1,50.0,0.0,60000.0,52595.24397693972,2.680276014519807,100.0,-112595.2439769397,51569.132769572025,-108276.69267649026,0.19968574718280632,-1.5330439367392765,40055.65083807186,0.12734944605544127,0.6858928692438493,5215213599.954519
1,35.28847752243737,0.0,60000.0,16653.982234493596,6.240579263018964,100.0,-76653.98223449358,11472.034265766955,-77116.17172533172,0.1507351312264203,-0.5430688680426066,7443.50791099044,0.21826636871792282,-0.8029073172620977,5215213599.954519
1,48.22528452988617,0.0,60000.0,41025.855332678344,4.648565999239651,100.0,-101025.85533267836,30742.149246735706,-99557.16227209207,0.09035378975167746,-1.2560229676538466,30282.540538520938,0.05164720351103594,0.2397336435453754,5215213599.954519
1,50.0,0.0,60000.0,58878.03017217371,0.0,100.0,-118878.03017217368,53957.865938297255,-112340.78499448995,0.2740890583535345,-1.6621608432893185,44812.28385888887,0.2011963303673067,0.9030413143603466,5215213599.954519
2,0.0,50.0,60000.0,2006.8737288164891,0.0,0.0,-62006.8737288165,3749.5956675155817,-63155.63721951115,0.08681587417847465,0.42962376904540633,1060.2910116884013,0.2579674781041604,-1.262411812558236,5520815240.836737
2,0.0,50.0,36893.95183806188,175.89958198373432,20.331740032951668,0.0,-37069.85142004561,2317.5368185546668,-37944.25280171169,0.06740949184128324,1.215923927304857,-1126.3421476951662,0.16857447433075756,-1.365691363020676,5520815240.836737
2,0.0,50.0,60000.0,47292.213294891066,33.0,100.0,-107292.21329489109,42422.08194864947,-107346.76990907862,0.10751108629470665,-0.948622425278586,38540.43397627787,0.13614274632959913,0.507858751591642,5520815240.836737
2,0.0,50.0,60000.0,22418.659066653865,0.0,100.0,-82418.65906665385,12310.791505537647,-83641.3290956285,0.08222376798633166,-0.20929008420864648,16777.608388198936,0.1258640123217307,-0.5200479340285974,5520815240.836737
2,0.0,50.0,60000.0,38133.70840989561,33.0,100.0,-98133.70840989564,25517.55626001695,-98242.94819441208,0.10187134979068732,-0.6646897250197981,25171.756425340012,0.15935019432939254,-0.12357364108615343,5520815240.836737
3,0.0,50.0,51338.66366547575,0.0,0.0,45.09041510467367,-51338.66366547575,6162.639267597582,-51362.67247358301,0.013217715029822307,0.8575212017117337,-323.56890453269443,0.1547998932152498,-1.231880519650547,5668899404.2913475
3,0.0,50.0,60000.0,31212.97765091847,16.56681900594642,100.0,-91212.97765091852,37510.488535219534,-91243.19487409273,0.0037600823508384708,-0.4721581223125213,17801.25770452319,0.06291953820745891,-0.32438069113637535,5668899404.2913475
3,0.0,50.0,24021.838203607913,0.0,0.0,43.13304710190289,-24021.838203607917,-3475.0919002888513,-23864.28651526988,0.03023319173588056,1.7743606273743353,-2469.797763308179,0.10739611500569077,-1.3393409860760723,5668899404.2913475
3,0.0,50.0,60000.0,9125.82417697579,0.0,38.54693543957467,-69125.82417697577,10216.993419220624,-69108.66163256357,0.003917244883815404,0.2658420197772102,5441.872554359859,0.10733512564821697,-0.9432081230473539,5668899404.2913475
